2013 Congressional Districts,Zip Code,Zip Code Name,Zip Code Type,Zip Code Area Name,Percent of Population,Single Location Zip Code
18,94061,Redwood City,Non Unique,Redwood City,96.1,
18,94062,Redwood City,Non Unique,Redwood City,75.4,
18,94063,Redwood City,Non Unique,Redwood City,38.2,
18,94070,San Carlos,Non Unique,San Carlos,0.0,
18,94074,San Gregorio,Non Unique,San Gregorio,95.8,
18,94085,Sunnyvale,Non Unique,Sunnyvale,0.0,
18,94086,Sunnyvale,Non Unique,Sunnyvale,0.4,
18,94087,Sunnyvale,Non Unique,Sunnyvale,0.4,
18,94089,Sunnyvale,Non Unique,Sunnyvale,0.0,
18,94301,Palo Alto,Non Unique,Palo Alto,100.0,
18,94302,Palo Alto,Po Box,Palo Alto,,*
18,94303,Palo Alto,Non Unique,Palo Alto,38.7,
18,94304,Palo Alto,Non Unique,Palo Alto,100.0,
18,94305,Stanford,Non Unique,Stanford,100.0,
18,94306,Palo Alto,Non Unique,Palo Alto,100.0,
18,94309,Palo Alto,Po Box,Palo Alto,,*
18,95003,Aptos,Non Unique,Aptos,0.0,
18,95005,Ben Lomond,Non Unique,Ben Lomond,100.0,
18,95006,Boulder Creek,Non Unique,Boulder Creek,100.0,
18,95008,Campbell,Non Unique,Campbell,100.0,
18,95009,Campbell,Po Box,Campbell,,*
18,95011,Campbell,Po Box,Campbell,,*
18,95014,Cupertino,Non Unique,Cupertino,1.2,
18,95017,Davenport,Non Unique,Davenport,100.0,
18,95018,Felton,Non Unique,Felton,100.0,
18,95030,Los Gatos,Non Unique,Los Gatos,100.0,
18,95031,Los Gatos,Po Box,Los Gatos,,*
18,95032,Los Gatos,Non Unique,Los Gatos,100.0,
18,95033,Los Gatos,Non Unique,Los Gatos,100.0,
18,95037,Morgan Hill,Non Unique,Morgan Hill,0.0,
18,95041,Mount Hermon,Po Box,Mount Hermon,,*
18,95050,Santa Clara,Non Unique,Santa Clara,1.1,
18,95051,Santa Clara,Non Unique,Santa Clara,0.0,
18,95060,Santa Cruz,Non Unique,Santa Cruz,8.9,
18,95064,Santa Cruz,Non Unique,Santa Cruz,0.0,
18,95065,Santa Cruz,Non Unique,Santa Cruz,0.5,
18,95066,Scotts Valley,Non Unique,Scotts Valley,99.3,
18,95067,Scotts Valley,Po Box,Scotts Valley,,*
18,95070,Saratoga,Non Unique,Saratoga,99.3,
18,95071,Saratoga,Po Box,Saratoga,,*
18,95073,Soquel,Non Unique,Soquel,4.5,
18,95076,Watsonville,Non Unique,Watsonville,0.0,
18,95117,San Jose,Non Unique,San Jose,100.0,
18,95118,San Jose,Non Unique,San Jose,92.0,
18,95120,San Jose,Non Unique,San Jose,98.8,
18,95123,San Jose,Non Unique,San Jose,5.8,
18,95124,San Jose,Non Unique,San Jose,96.0,
18,95125,San Jose,Non Unique,San Jose,6.3,
18,95126,San Jose,Non Unique,San Jose,24.0,
18,95128,San Jose,Non Unique,San Jose,98.1,
18,95129,San Jose,Non Unique,San Jose,53.8,
18,95130,San Jose,Non Unique,San Jose,100.0,
18,95136,San Jose,Non Unique,San Jose,0.1,
18,95141,San Jose,Non Unique,San Jose,1.1,
18,95154,San Jose,Po Box,San Jose,,*
18,95157,San Jose,Po Box,San Jose,,*
18,95158,San Jose,Po Box,San Jose,,*
18,95160,San Jose,Po Box,San Jose,,*
18,95170,San Jose,Po Box,San Jose,,*
19,94550,Livermore,Non Unique,Livermore,0.6,
19,95008,Campbell,Non Unique,Campbell,0.0,
19,95013,Coyote,Po Box,Coyote,100.0,
19,95020,Gilroy,Non Unique,Gilroy,66.2,
19,95023,Hollister,Non Unique,Hollister,0.5,
19,95033,Los Gatos,Non Unique,Los Gatos,0.0,
19,95035,Milpitas,Non Unique,Milpitas,0.0,
19,95037,Morgan Hill,Non Unique,Morgan Hill,100.0,
19,95038,Morgan Hill,Po Box,Morgan Hill,,*
19,95042,New Almaden,Po Box,New Almaden,,*
19,95045,San Juan Bautista,Non Unique,San Juan Bautista,0.0,
19,95046,San Martin,Non Unique,San Martin,100.0,
19,95050,Santa Clara,Non Unique,Santa Clara,0.1,
19,95054,Santa Clara,Non Unique,Santa Clara,0.0,
19,95076,Watsonville,Non Unique,Watsonville,0.1,
19,95103,San Jose,Po Box,San Jose,,*
19,95106,San Jose,Po Box,San Jose,,*
19,95108,San Jose,Po Box,San Jose,,*
19,95109,San Jose,Po Box,San Jose,,*
19,95110,San Jose,Non Unique,San Jose,100.0,
19,95111,San Jose,Non Unique,San Jose,100.0,
19,95112,San Jose,Non Unique,San Jose,96.2,
19,95113,San Jose,Non Unique,San Jose,100.0,
19,95115,San Jose,Po Box,San Jose,,*
19,95116,San Jose,Non Unique,San Jose,99.9,
19,95118,San Jose,Non Unique,San Jose,8.0,
19,95119,San Jose,Non Unique,San Jose,100.0,
19,95120,San Jose,Non Unique,San Jose,1.2,
19,95121,San Jose,Non Unique,San Jose,100.0,
19,95122,San Jose,Non Unique,San Jose,100.0,
19,95123,San Jose,Non Unique,San Jose,94.2,
19,95124,San Jose,Non Unique,San Jose,4.0,
19,95125,San Jose,Non Unique,San Jose,93.7,
19,95126,San Jose,Non Unique,San Jose,75.9,
19,95127,San Jose,Non Unique,San Jose,85.7,
19,95128,San Jose,Non Unique,San Jose,1.8,
19,95131,San Jose,Non Unique,San Jose,0.0,
19,95132,San Jose,Non Unique,San Jose,0.4,
19,95133,San Jose,Non Unique,San Jose,4.1,
19,95135,San Jose,Non Unique,San Jose,100.0,
19,95136,San Jose,Non Unique,San Jose,99.9,
19,95138,San Jose,Non Unique,San Jose,100.0,
19,95139,San Jose,Non Unique,San Jose,100.0,
19,95140,Mount Hamilton,Non Unique,Mount Hamilton,100.0,
19,95141,San Jose,Non Unique,San Jose,98.9,
19,95148,San Jose,Non Unique,San Jose,100.0,
19,95151,San Jose,Po Box,San Jose,,*
19,95153,San Jose,Po Box,San Jose,,*
19,95155,San Jose,Po Box,San Jose,,*
19,95156,San Jose,Po Box,San Jose,,*
19,95159,San Jose,Po Box,San Jose,,*
19,95172,San Jose,Po Box,San Jose,,*
19,95173,San Jose,Po Box,San Jose,,*
19,95191,A M O R C,Unique Organization,San Jose,,*
19,95192,San Jose State University,Unique Organization,San Jose,,*
19,95196,San Jose Water Company,Unique Organization,San Jose,,*
19,95322,Gustine,Non Unique,Gustine,0.0,
19,95363,Patterson,Non Unique,Patterson,0.0,
20,93204,Avenal,Non Unique,Avenal,0.0,
20,93210,Coalinga,Non Unique,Coalinga,0.0,
20,93426,Bradley,Non Unique,Bradley,73.5,
20,93446,Paso Robles,Non Unique,Paso Robles,0.0,
20,93450,San Ardo,Non Unique,San Ardo,100.0,
20,93451,San Miguel,Non Unique,San Miguel,19.3,
20,93461,Shandon,Non Unique,Shandon,0.0,
20,93622,Firebaugh,Non Unique,Firebaugh,0.0,
20,93635,Los Banos,Non Unique,Los Banos,0.0,
20,93901,Salinas,Non Unique,Salinas,100.0,
20,93902,Salinas,Po Box,Salinas,,*
20,93905,Salinas,Non Unique,Salinas,100.0,
20,93906,Salinas,Non Unique,Salinas,100.0,
20,93907,Salinas,Non Unique,Salinas,100.0,
20,93908,Salinas,Non Unique,Salinas,100.0,
20,93912,Salinas,Po Box,Salinas,,*
20,93915,Salinas,Po Box,Salinas,,*
20,93920,Big Sur,Non Unique,Big Sur,100.0,
20,93921,Carmel By The Sea,Po Box,Carmel By The Sea,100.0,
20,93922,Carmel,Po Box,Carmel,,*
20,93923,Carmel,Non Unique,Carmel,100.0,
20,93924,Carmel Valley,Non Unique,Carmel Valley,100.0,
20,93925,Chualar,Non Unique,Chualar,100.0,
20,93926,Gonzales,Non Unique,Gonzales,100.0,
20,93927,Greenfield,Non Unique,Greenfield,100.0,
20,93930,King City,Non Unique,King City,100.0,
20,93932,Lockwood,Po Box,Lockwood,100.0,
20,93933,Marina,Non Unique,Marina,100.0,
20,93940,Monterey,Non Unique,Monterey,100.0,
20,93942,Monterey,Po Box,Monterey,,*
20,93943,Monterey,Non Unique,Monterey,100.0,
20,93944,Monterey,Po Box,Monterey,,*
20,93950,Pacific Grove,Non Unique,Pacific Grove,100.0,
20,93953,Pebble Beach,Non Unique,Pebble Beach,100.0,
20,93954,San Lucas,Po Box,San Lucas,100.0,
20,93955,Seaside,Non Unique,Seaside,100.0,
20,93960,Soledad,Non Unique,Soledad,100.0,
20,93962,Spreckels,Po Box,Spreckels,,*
20,95001,Aptos,Po Box,Aptos,,*
20,95003,Aptos,Non Unique,Aptos,100.0,
20,95004,Aromas,Non Unique,Aromas,100.0,
20,95010,Capitola,Non Unique,Capitola,100.0,
20,95012,Castroville,Non Unique,Castroville,100.0,
20,95018,Felton,Non Unique,Felton,0.0,
20,95019,Freedom,Non Unique,Freedom,100.0,
20,95020,Gilroy,Non Unique,Gilroy,33.8,
20,95021,Gilroy,Po Box,Gilroy,,*
20,95023,Hollister,Non Unique,Hollister,99.5,
20,95024,Hollister,Po Box,Hollister,,*
20,95033,Los Gatos,Non Unique,Los Gatos,0.0,
20,95037,Morgan Hill,Non Unique,Morgan Hill,0.0,
20,95039,Moss Landing,Non Unique,Moss Landing,100.0,
20,95043,Paicines,Non Unique,Paicines,100.0,
20,95045,San Juan Bautista,Non Unique,San Juan Bautista,100.0,
20,95060,Santa Cruz,Non Unique,Santa Cruz,91.1,
20,95061,Santa Cruz,Po Box,Santa Cruz,,*
20,95062,Santa Cruz,Non Unique,Santa Cruz,100.0,
20,95063,Santa Cruz,Po Box,Santa Cruz,,*
20,95064,Santa Cruz,Non Unique,Santa Cruz,100.0,
20,95065,Santa Cruz,Non Unique,Santa Cruz,99.5,
20,95066,Scotts Valley,Non Unique,Scotts Valley,0.7,
20,95073,Soquel,Non Unique,Soquel,95.5,
20,95076,Watsonville,Non Unique,Watsonville,99.9,
20,95077,Watsonville,Po Box,Watsonville,,*
20,95322,Gustine,Non Unique,Gustine,0.0,
21,93201,Alpaugh,Po Box,Alpaugh,100.0,
21,93202,Armona,Non Unique,Armona,100.0,
21,93203,Arvin,Non Unique,Arvin,99.1,
21,93204,Avenal,Non Unique,Avenal,100.0,
21,93206,Buttonwillow,Non Unique,Buttonwillow,96.1,
21,93210,Coalinga,Non Unique,Coalinga,100.0,
21,93212,Corcoran,Non Unique,Corcoran,99.9,
21,93215,Delano,Non Unique,Delano,100.0,
21,93216,Delano,Po Box,Delano,,*
21,93218,Ducor,Po Box,Ducor,100.0,
21,93219,Earlimart,Non Unique,Earlimart,100.0,
21,93230,Hanford,Non Unique,Hanford,100.0,
21,93232,Hanford,Po Box,Hanford,,*
21,93234,Huron,Non Unique,Huron,100.0,
21,93239,Kettleman City,Non Unique,Kettleman City,100.0,
21,93241,Lamont,Non Unique,Lamont,100.0,
21,93242,Laton,Non Unique,Laton,100.0,
21,93243,Lebec,Non Unique,Lebec,0.0,
21,93245,Lemoore,Non Unique,Lemoore,100.0,
21,93246,Us Naval Air Station,Unique Organization,Lemoore,,*
21,93249,Lost Hills,Non Unique,Lost Hills,100.0,
21,93250,Mc Farland,Non Unique,Mc Farland,100.0,
21,93251,Mc Kittrick,Non Unique,Mc Kittrick,55.6,
21,93256,Pixley,Non Unique,Pixley,100.0,
21,93257,Porterville,Non Unique,Porterville,1.8,
21,93260,Posey,Non Unique,Posey,0.0,
21,93261,Richgrove,Po Box,Richgrove,100.0,
21,93263,Shafter,Non Unique,Shafter,100.0,
21,93266,Stratford,Non Unique,Stratford,100.0,
21,93267,Strathmore,Non Unique,Strathmore,0.0,
21,93268,Taft,Non Unique,Taft,0.0,
21,93270,Terra Bella,Non Unique,Terra Bella,98.3,
21,93272,Tipton,Non Unique,Tipton,99.3,
21,93274,Tulare,Non Unique,Tulare,2.5,
21,93280,Wasco,Non Unique,Wasco,100.0,
21,93287,Woody,Non Unique,Woody,0.0,
21,93291,Visalia,Non Unique,Visalia,0.0,
21,93301,Bakersfield,Non Unique,Bakersfield,0.0,
21,93304,Bakersfield,Non Unique,Bakersfield,58.5,
21,93305,Bakersfield,Non Unique,Bakersfield,67.9,
21,93306,Bakersfield,Non Unique,Bakersfield,23.3,
21,93307,Bakersfield,Non Unique,Bakersfield,97.9,
21,93308,Bakersfield,Non Unique,Bakersfield,3.5,
21,93309,Bakersfield,Non Unique,Bakersfield,0.0,
21,93311,Bakersfield,Non Unique,Bakersfield,0.6,
21,93313,Bakersfield,Non Unique,Bakersfield,2.9,
21,93314,Bakersfield,Non Unique,Bakersfield,8.7,
21,93384,Bakersfield,Po Box,Bakersfield,,*
21,93385,Bakersfield,Po Box,Bakersfield,,*
21,93451,San Miguel,Non Unique,San Miguel,0.0,
21,93453,Santa Margarita,Non Unique,Santa Margarita,0.0,
21,93461,Shandon,Non Unique,Shandon,0.4,
21,93607,Burrel,Po Box,Burrel,,*
21,93608,Cantua Creek,Non Unique,Cantua Creek,100.0,
21,93609,Caruthers,Non Unique,Caruthers,100.0,
21,93610,Chowchilla,Non Unique,Chowchilla,0.0,
21,93616,Del Rey,Non Unique,Del Rey,97.6,
21,93620,Dos Palos,Non Unique,Dos Palos,5.9,
21,93622,Firebaugh,Non Unique,Firebaugh,95.4,
21,93624,Five Points,Po Box,Five Points,100.0,
21,93625,Fowler,Non Unique,Fowler,100.0,
21,93627,Helm,Po Box,Helm,100.0,
21,93630,Kerman,Non Unique,Kerman,96.9,
21,93631,Kingsburg,Non Unique,Kingsburg,83.5,
21,93635,Los Banos,Non Unique,Los Banos,0.0,
21,93637,Madera,Non Unique,Madera,0.0,
21,93640,Mendota,Non Unique,Mendota,100.0,
21,93648,Parlier,Non Unique,Parlier,100.0,
21,93652,Raisin City,Non Unique,Raisin City,100.0,
21,93654,Reedley,Non Unique,Reedley,2.0,
21,93656,Riverdale,Non Unique,Riverdale,100.0,
21,93657,Sanger,Non Unique,Sanger,70.9,
21,93660,San Joaquin,Non Unique,San Joaquin,100.0,
21,93662,Selma,Non Unique,Selma,100.0,
21,93668,Tranquillity,Non Unique,Tranquillity,100.0,
21,93706,Fresno,Non Unique,Fresno,20.9,
21,93723,Fresno,Non Unique,Fresno,4.1,
21,93725,Fresno,Non Unique,Fresno,29.4,
21,95023,Hollister,Non Unique,Hollister,0.0,
21,95043,Paicines,Non Unique,Paicines,0.0,
22,93212,Corcoran,Non Unique,Corcoran,0.1,
22,93221,Exeter,Non Unique,Exeter,84.1,
22,93223,Farmersville,Non Unique,Farmersville,100.0,
22,93227,Goshen,Po Box,Goshen,,*
22,93230,Hanford,Non Unique,Hanford,0.0,
22,93235,Ivanhoe,Non Unique,Ivanhoe,100.0,
22,93247,Lindsay,Non Unique,Lindsay,87.7,
22,93257,Porterville,Non Unique,Porterville,0.0,
22,93267,Strathmore,Non Unique,Strathmore,26.9,
22,93272,Tipton,Non Unique,Tipton,0.7,
22,93274,Tulare,Non Unique,Tulare,97.5,
22,93275,Tulare,Po Box,Tulare,,*
22,93277,Visalia,Non Unique,Visalia,100.0,
22,93278,Visalia,Po Box,Visalia,,*
22,93279,Visalia,Po Box,Visalia,,*
22,93286,Woodlake,Non Unique,Woodlake,80.7,
22,93290,Visalia,Po Box,Visalia,,*
22,93291,Visalia,Non Unique,Visalia,100.0,
22,93292,Visalia,Non Unique,Visalia,99.8,
22,93611,Clovis,Non Unique,Clovis,100.0,
22,93612,Clovis,Non Unique,Clovis,100.0,
22,93613,Clovis,Po Box,Clovis,,*
22,93615,Cutler,Non Unique,Cutler,100.0,
22,93616,Del Rey,Non Unique,Del Rey,2.4,
22,93618,Dinuba,Non Unique,Dinuba,100.0,
22,93619,Clovis,Non Unique,Clovis,90.5,
22,93621,Dunlap,Non Unique,Dunlap,14.6,
22,93626,Friant,Non Unique,Friant,33.8,
22,93631,Kingsburg,Non Unique,Kingsburg,16.5,
22,93636,Madera,Non Unique,Madera,0.1,
22,93641,Miramonte,Non Unique,Miramonte,13.4,
22,93646,Orange Cove,Non Unique,Orange Cove,100.0,
22,93647,Orosi,Non Unique,Orosi,98.7,
22,93648,Parlier,Non Unique,Parlier,0.0,
22,93650,Fresno,Non Unique,Fresno,100.0,
22,93654,Reedley,Non Unique,Reedley,98.0,
22,93657,Sanger,Non Unique,Sanger,25.7,
22,93666,Sultana,Po Box,Sultana,,*
22,93670,Yettem,Po Box,Yettem,,*
22,93673,Traver,Po Box,Traver,100.0,
22,93675,Squaw Valley,Non Unique,Squaw Valley,89.4,
22,93704,Fresno,Non Unique,Fresno,41.1,
22,93705,Fresno,Non Unique,Fresno,6.4,
22,93710,Fresno,Non Unique,Fresno,100.0,
22,93711,Fresno,Non Unique,Fresno,100.0,
22,93720,Fresno,Non Unique,Fresno,100.0,
22,93722,Fresno,Non Unique,Fresno,45.4,
22,93723,Fresno,Non Unique,Fresno,0.0,
22,93725,Fresno,Non Unique,Fresno,1.0,
22,93726,Fresno,Non Unique,Fresno,55.1,
22,93727,Fresno,Non Unique,Fresno,47.4,
22,93729,Fresno,Po Box,Fresno,,*
22,93730,Fresno,Non Unique,Fresno,100.0,
22,93765,Aetna Life And Casualty,Unique Organization,Fresno,,*
23,92311,Barstow,Non Unique,Barstow,0.0,
23,93203,Arvin,Non Unique,Arvin,0.9,
23,93205,Bodfish,Non Unique,Bodfish,100.0,
23,93206,Buttonwillow,Non Unique,Buttonwillow,3.9,
23,93207,California Hot Springs,Non Unique,California Hot Springs,100.0,
23,93208,Camp Nelson,Po Box,Camp Nelson,,*
23,93215,Delano,Non Unique,Delano,0.0,
23,93221,Exeter,Non Unique,Exeter,15.9,
23,93222,Pine Mountain Club,Po Box,Pine Mountain Club,,*
23,93224,Fellows,Non Unique,Fellows,100.0,
23,93225,Frazier Park,Non Unique,Frazier Park,95.1,
23,93226,Glennville,Non Unique,Glennville,100.0,
23,93237,Kaweah,Po Box,Kaweah,,*
23,93238,Kernville,Non Unique,Kernville,100.0,
23,93240,Lake Isabella,Non Unique,Lake Isabella,100.0,
23,93243,Lebec,Non Unique,Lebec,95.9,
23,93244,Lemon Cove,Non Unique,Lemon Cove,100.0,
23,93247,Lindsay,Non Unique,Lindsay,12.3,
23,93249,Lost Hills,Non Unique,Lost Hills,0.0,
23,93250,Mc Farland,Non Unique,Mc Farland,0.0,
23,93251,Mc Kittrick,Non Unique,Mc Kittrick,44.4,
23,93252,Maricopa,Non Unique,Maricopa,83.5,
23,93254,New Cuyama,Non Unique,New Cuyama,0.0,
23,93255,Onyx,Non Unique,Onyx,100.0,
23,93257,Porterville,Non Unique,Porterville,98.2,
23,93258,Porterville,Po Box,Porterville,,*
23,93260,Posey,Non Unique,Posey,100.0,
23,93262,Sequoia National Park,Non Unique,Sequoia National Park,,
23,93263,Shafter,Non Unique,Shafter,0.0,
23,93265,Springville,Non Unique,Springville,100.0,
23,93267,Strathmore,Non Unique,Strathmore,73.1,
23,93268,Taft,Non Unique,Taft,100.0,
23,93270,Terra Bella,Non Unique,Terra Bella,1.7,
23,93271,Three Rivers,Non Unique,Three Rivers,100.0,
23,93276,Tupman,Po Box,Tupman,100.0,
23,93283,Weldon,Non Unique,Weldon,100.0,
23,93285,Wofford Heights,Non Unique,Wofford Heights,100.0,
23,93286,Woodlake,Non Unique,Woodlake,19.3,
23,93287,Woody,Non Unique,Woody,100.0,
23,93292,Visalia,Non Unique,Visalia,0.2,
23,93301,Bakersfield,Non Unique,Bakersfield,100.0,
23,93302,Bakersfield,Po Box,Bakersfield,,*
23,93303,Bakersfield,Po Box,Bakersfield,,*
23,93304,Bakersfield,Non Unique,Bakersfield,41.5,
23,93305,Bakersfield,Non Unique,Bakersfield,32.1,
23,93306,Bakersfield,Non Unique,Bakersfield,76.7,
23,93307,Bakersfield,Non Unique,Bakersfield,2.1,
23,93308,Bakersfield,Non Unique,Bakersfield,96.5,
23,93309,Bakersfield,Non Unique,Bakersfield,100.0,
23,93311,Bakersfield,Non Unique,Bakersfield,99.4,
23,93312,Bakersfield,Non Unique,Bakersfield,100.0,
23,93313,Bakersfield,Non Unique,Bakersfield,97.1,
23,93314,Bakersfield,Non Unique,Bakersfield,91.3,
23,93380,Bakersfield,Po Box,Bakersfield,,*
23,93383,Bakersfield,Po Box,Bakersfield,,*
23,93386,Bakersfield,Po Box,Bakersfield,,*
23,93387,Bakersfield,Po Box,Bakersfield,,*
23,93388,Bakersfield,Po Box,Bakersfield,,*
23,93389,Bakersfield,Po Box,Bakersfield,,*
23,93390,Bakersfield,Po Box,Bakersfield,,*
23,93453,Santa Margarita,Non Unique,Santa Margarita,0.0,
23,93501,Mojave,Non Unique,Mojave,100.0,
23,93502,Mojave,Po Box,Mojave,,*
23,93504,California City,Po Box,California City,,*
23,93505,California City,Non Unique,California City,100.0,
23,93516,Boron,Non Unique,Boron,97.3,
23,93518,Caliente,Non Unique,Caliente,100.0,
23,93519,Cantil,Po Box,Cantil,,
23,93523,Edwards,Non Unique,Edwards,100.0,
23,93524,Edward,Unique Organization,Edwards,100.0,
23,93526,Independence,Non Unique,Independence,0.0,
23,93527,Inyokern,Non Unique,Inyokern,99.4,
23,93528,Johannesburg,Po Box,Johannesburg,100.0,
23,93531,Keene,Non Unique,Keene,100.0,
23,93534,Lancaster,Non Unique,Lancaster,56.8,
23,93535,Lancaster,Non Unique,Lancaster,0.0,
23,93536,Lancaster,Non Unique,Lancaster,85.2,
23,93545,Lone Pine,Non Unique,Lone Pine,0.0,
23,93551,Palmdale,Non Unique,Palmdale,0.0,
23,93554,Randsburg,Po Box,Randsburg,100.0,
23,93555,Ridgecrest,Non Unique,Ridgecrest,99.3,
23,93556,Ridgecrest,Po Box,Ridgecrest,,*
23,93560,Rosamond,Non Unique,Rosamond,100.0,
23,93561,Tehachapi,Non Unique,Tehachapi,100.0,
23,93562,Trona,Non Unique,Trona,0.0,
23,93581,Tehachapi,Po Box,Tehachapi,,*
23,93584,Lancaster,Po Box,Lancaster,,*
23,93586,Lancaster,Po Box,Lancaster,,*
23,93596,Boron,Po Box,Boron,,*
23,93603,Badger,Non Unique,Badger,100.0,
23,93615,Cutler,Non Unique,Cutler,0.0,
23,93628,Hume,Non Unique,Hume,0.0,
23,93641,Miramonte,Non Unique,Miramonte,0.0,
23,93646,Orange Cove,Non Unique,Orange Cove,0.0,
23,93647,Orosi,Non Unique,Orosi,1.3,
23,93675,Squaw Valley,Non Unique,Squaw Valley,0.0,
24,91384,Castaic,Non Unique,Castaic,0.0,
24,93001,Ventura,Non Unique,Ventura,24.6,
24,93002,Ventura,Po Box,Ventura,,*
24,93003,Ventura,Non Unique,Ventura,1.7,
24,93013,Carpinteria,Non Unique,Carpinteria,100.0,
24,93014,Carpinteria,Po Box,Carpinteria,,*
24,93015,Fillmore,Non Unique,Fillmore,0.1,
24,93023,Ojai,Non Unique,Ojai,0.2,
24,93060,Santa Paula,Non Unique,Santa Paula,0.0,
24,93067,Summerland,Po Box,Summerland,100.0,
24,93101,Santa Barbara,Non Unique,Santa Barbara,100.0,
24,93102,Santa Barbara,Po Box,Santa Barbara,,*
24,93103,Santa Barbara,Non Unique,Santa Barbara,100.0,
24,93105,Santa Barbara,Non Unique,Santa Barbara,100.0,
24,93106,Univ Of Cal Santa Barbara,Unique Organization,Santa Barbara,100.0,
24,93107,Santa Barbara,Po Box,Santa Barbara,,*
24,93108,Santa Barbara,Non Unique,Santa Barbara,100.0,
24,93109,Santa Barbara,Non Unique,Santa Barbara,100.0,
24,93110,Santa Barbara,Non Unique,Santa Barbara,100.0,
24,93111,Santa Barbara,Non Unique,Santa Barbara,100.0,
24,93116,Goleta,Po Box,Goleta,,*
24,93117,Goleta,Non Unique,Goleta,100.0,
24,93118,Goleta,Po Box,Goleta,,*
24,93120,Santa Barbara,Po Box,Santa Barbara,,*
24,93121,Santa Barbara,Po Box,Santa Barbara,,*
24,93130,Santa Barbara,Po Box,Santa Barbara,,*
24,93140,Santa Barbara,Po Box,Santa Barbara,,*
24,93150,Santa Barbara,Po Box,Santa Barbara,,*
24,93160,Santa Barbara,Po Box,Santa Barbara,,*
24,93190,Santa Barbara,Po Box,Santa Barbara,,*
24,93199,Santa Barbara P & D Ctr,Unique Organization,Goleta,,*
24,93204,Avenal,Non Unique,Avenal,0.0,
24,93224,Fellows,Non Unique,Fellows,0.0,
24,93225,Frazier Park,Non Unique,Frazier Park,4.9,
24,93249,Lost Hills,Non Unique,Lost Hills,0.0,
24,93251,Mc Kittrick,Non Unique,Mc Kittrick,0.0,
24,93252,Maricopa,Non Unique,Maricopa,16.5,
24,93254,New Cuyama,Non Unique,New Cuyama,100.0,
24,93268,Taft,Non Unique,Taft,0.0,
24,93401,San Luis Obispo,Non Unique,San Luis Obispo,100.0,
24,93402,Los Osos,Non Unique,Los Osos,100.0,
24,93403,San Luis Obispo,Po Box,San Luis Obispo,,*
24,93405,San Luis Obispo,Non Unique,San Luis Obispo,100.0,
24,93406,San Luis Obispo,Po Box,San Luis Obispo,,*
24,93407,San Luis Obispo,Non Unique,San Luis Obispo,100.0,
24,93408,Slo County Govt Ctr,Unique Organization,San Luis Obispo,,*
24,93409,California Mens Colony Slo,Unique Organization,San Luis Obispo,,*
24,93410,San Luis Obispo,Non Unique,San Luis Obispo,,*
24,93412,Los Osos,Po Box,Los Osos,,*
24,93420,Arroyo Grande,Non Unique,Arroyo Grande,100.0,
24,93421,Arroyo Grande,Po Box,Arroyo Grande,,*
24,93422,Atascadero,Non Unique,Atascadero,100.0,
24,93423,Atascadero,Po Box,Atascadero,,*
24,93424,Avila Beach,Po Box,Avila Beach,100.0,
24,93426,Bradley,Non Unique,Bradley,26.5,
24,93427,Buellton,Non Unique,Buellton,100.0,
24,93428,Cambria,Non Unique,Cambria,100.0,
24,93429,Casmalia,Po Box,Casmalia,,
24,93430,Cayucos,Non Unique,Cayucos,100.0,
24,93432,Creston,Non Unique,Creston,100.0,
24,93433,Grover Beach,Non Unique,Grover Beach,100.0,
24,93434,Guadalupe,Non Unique,Guadalupe,100.0,
24,93435,Harmony,Po Box,Harmony,100.0,
24,93436,Lompoc,Non Unique,Lompoc,100.0,
24,93437,Lompoc,Non Unique,Lompoc,100.0,
24,93438,Lompoc,Po Box,Lompoc,,*
24,93440,Los Alamos,Po Box,Los Alamos,100.0,
24,93441,Los Olivos,Po Box,Los Olivos,100.0,
24,93442,Morro Bay,Non Unique,Morro Bay,100.0,
24,93443,Morro Bay,Po Box,Morro Bay,,*
24,93444,Nipomo,Non Unique,Nipomo,100.0,
24,93445,Oceano,Non Unique,Oceano,100.0,
24,93446,Paso Robles,Non Unique,Paso Robles,100.0,
24,93447,Paso Robles,Po Box,Paso Robles,,*
24,93448,Pismo Beach,Po Box,Pismo Beach,,*
24,93449,Pismo Beach,Non Unique,Pismo Beach,100.0,
24,93451,San Miguel,Non Unique,San Miguel,80.7,
24,93452,San Simeon,Non Unique,San Simeon,100.0,
24,93453,Santa Margarita,Non Unique,Santa Margarita,100.0,
24,93454,Santa Maria,Non Unique,Santa Maria,100.0,
24,93455,Santa Maria,Non Unique,Santa Maria,100.0,
24,93456,Santa Maria,Po Box,Santa Maria,,*
24,93457,Santa Maria,Po Box,Santa Maria,,*
24,93458,Santa Maria,Non Unique,Santa Maria,100.0,
24,93460,Santa Ynez,Non Unique,Santa Ynez,100.0,
24,93461,Shandon,Non Unique,Shandon,99.6,
24,93463,Solvang,Non Unique,Solvang,100.0,
24,93464,Solvang,Po Box,Solvang,,*
24,93465,Templeton,Non Unique,Templeton,100.0,
24,93475,Oceano,Po Box,Oceano,,*
24,93483,Grover Beach,Po Box,Grover Beach,,*
24,93920,Big Sur,Non Unique,Big Sur,0.0,
25,91042,Tujunga,Non Unique,Tujunga,0.0,
25,91304,Canoga Park,Non Unique,Canoga Park,0.2,
25,91307,West Hills,Non Unique,West Hills,0.0,
25,91311,Chatsworth,Non Unique,Chatsworth,5.4,
